[2026-08-05T15:54:25.745Z] GET http://localhost:5174/src/ui/screens/StageSelect.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:25.745Z] GET http://localhost:5174/src/ui/screens/Title.tsx?t=1785945247693 → 304 (3ms, ?B)
[2026-08-05T15:54:25.746Z] GET http://localhost:5174/src/ui/screens/Shells.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:25.747Z] GET http://localhost:5174/src/data/stage1.ts → 200 (3ms, ?B)
[2026-08-05T15:54:25.748Z] GET http://localhost:5174/src/game/sim.ts → 200 (3ms, ?B)
[2026-08-05T15:54:25.748Z] GET http://localhost:5174/src/game/path.ts → 200 (3ms, ?B)
[2026-08-05T15:54:25.748Z] GET http://localhost:5174/src/render/index.ts → 200 (4ms, ?B)
[2026-08-05T15:54:25.748Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=09d1437f → 200 (1ms, -308B)
[2026-08-05T15:54:25.749Z] GET http://localhost:5174/src/state/persist.ts → 200 (3ms, ?B)
[2026-08-05T15:54:25.749Z] GET http://localhost:5174/src/ui/theme/elements.ts → 200 (3ms, ?B)
[2026-08-05T15:54:25.749Z] GET http://localhost:5174/src/ui/data/stageFixtures.ts → 200 (3ms, ?B)
[2026-08-05T15:54:25.749Z] GET http://localhost:5174/src/game/layout.ts → 200 (4ms, ?B)
[2026-08-05T15:54:25.749Z] GET http://localhost:5174/src/state/loop.ts → 200 (4ms, ?B)
[2026-08-05T15:54:25.749Z] GET http://localhost:5174/src/state/replay.ts → 200 (4ms, ?B)
[2026-08-05T15:54:25.750Z] GET http://localhost:5174/src/ui/CrashPanel.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:25.750Z] GET http://localhost:5174/src/ui/components/InterwaveOverlay.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:25.750Z] GET http://localhost:5174/src/ui/components/MageCard.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:25.750Z] GET http://localhost:5174/src/ui/components/TopBar.tsx → 200 (5ms, ?B)
[2026-08-05T15:54:25.750Z] GET http://localhost:5174/src/ui/components/TowerPanel.tsx → 200 (5ms, ?B)
[2026-08-05T15:54:25.750Z] GET http://localhost:5174/src/ui/data/mageFixtures.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.750Z] GET http://localhost:5174/src/data/economy.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/game/types.ts → 200 (4ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/game/grid.ts → 200 (4ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/game/waves.ts → 200 (5ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/game/towers.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/game/enemies.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/game/rules/elements.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/data/enemies.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.751Z] GET http://localhost:5174/src/data/mages.ts → 200 (7ms, ?B)
[2026-08-05T15:54:25.752Z] GET http://localhost:5174/src/render/canvas.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.752Z] GET http://localhost:5174/src/render/crystal.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.752Z] GET http://localhost:5174/src/render/decals.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.752Z] GET http://localhost:5174/src/render/entities.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.752Z] GET http://localhost:5174/src/render/field.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.752Z] GET http://localhost:5174/src/render/fx.ts → 200 (7ms, ?B)
[2026-08-05T15:54:25.752Z] GET http://localhost:5174/src/render/glyphs.ts → 200 (6ms, ?B)
[2026-08-05T15:54:25.763Z] GET http://localhost:5174/art/logo-wordmark.png → 304 (?ms, ?B)
[2026-08-05T15:54:25.763Z] GET http://localhost:5174/art/title-hero.png → 304 (?ms, ?B)
[2026-08-05T15:54:53.259Z] GET http://localhost:5174/src/ui/screens/Title.tsx?t=1785945293257 → 200 (16ms, 21511B)
[2026-08-05T15:54:59.244Z] GET http://localhost:5174/ → 200 (2ms, 603B)
[2026-08-05T15:54:59.249Z] GET http://localhost:5174/@vite/client → 200 (4ms, ?B)
[2026-08-05T15:54:59.249Z] GET http://localhost:5174/src/main.tsx?t=1785945293257 → 200 (?ms, 2353B)
[2026-08-05T15:54:59.249Z] GET http://localhost:5174/@react-refresh → 200 (4ms, ?B)
[2026-08-05T15:54:59.250Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=09d1437f → 200 (?ms, -310B)
[2026-08-05T15:54:59.250Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=09d1437f → 200 (?ms, -306B)
[2026-08-05T15:54:59.251Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=09d1437f → 200 (?ms, -313B)
[2026-08-05T15:54:59.251Z] GET http://localhost:5174/src/ui/App.tsx?t=1785945293257 → 200 (2ms, 16501B)
[2026-08-05T15:54:59.251Z] GET http://localhost:5174/src/index.css?t=1785944963206 → 200 (4ms, ?B)
[2026-08-05T15:54:59.251Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-3U7W557A.js?v=09d1437f → 200 (?ms, -310B)
[2026-08-05T15:54:59.252Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-37GHHMFT.js?v=09d1437f → 200 (?ms, -310B)
[2026-08-05T15:54:59.253Z] GET http://localhost:5174/node_modules/.pnpm/vite@6.4.3/node_modules/vite/dist/client/env.mjs → 200 (2ms, ?B)
[2026-08-05T15:54:59.254Z] GET http://localhost:5174/src/data/index.ts → 200 (2ms, ?B)
[2026-08-05T15:54:59.254Z] GET http://localhost:5174/src/state/integration.ts → 200 (2ms, ?B)
[2026-08-05T15:54:59.254Z] GET http://localhost:5174/src/state/store.ts → 200 (3ms, ?B)
[2026-08-05T15:54:59.254Z] GET http://localhost:5174/src/ui/screens/Battle.tsx?t=1785944925634 → 200 (3ms, ?B)
[2026-08-05T15:54:59.254Z] GET http://localhost:5174/src/ui/screens/MageInfo.tsx → 200 (3ms, ?B)
[2026-08-05T15:54:59.254Z] GET http://localhost:5174/src/ui/screens/StageSelect.tsx → 200 (3ms, ?B)
[2026-08-05T15:54:59.255Z] GET http://localhost:5174/src/ui/screens/Title.tsx?t=1785945293257 → 200 (2ms, ?B)
[2026-08-05T15:54:59.255Z] GET http://localhost:5174/src/ui/screens/Shells.tsx → 200 (3ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/data/stage1.ts → 200 (1ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/game/sim.ts → 200 (1ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/game/path.ts → 200 (1ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/render/index.ts → 200 (1ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/ui/data/stageFixtures.ts → 200 (1ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=09d1437f → 200 (?ms, -308B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/state/persist.ts → 200 (2ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/ui/theme/elements.ts → 200 (2ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/game/layout.ts → 200 (2ms, ?B)
[2026-08-05T15:54:59.257Z] GET http://localhost:5174/src/state/loop.ts → 200 (2ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/state/replay.ts → 200 (1ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/ui/CrashPanel.tsx → 200 (1ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/ui/components/InterwaveOverlay.tsx → 200 (1ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/ui/components/MageCard.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/ui/components/TopBar.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/ui/components/TowerPanel.tsx → 200 (4ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/ui/data/mageFixtures.ts → 200 (4ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/data/economy.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/game/types.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/game/grid.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/game/waves.ts → 200 (4ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/game/towers.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/game/enemies.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/game/rules/elements.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/data/enemies.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/data/mages.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/render/canvas.ts → 200 (6ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/render/crystal.ts → 200 (6ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/render/decals.ts → 200 (5ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/render/entities.ts → 200 (6ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/render/field.ts → 200 (6ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/render/fx.ts → 200 (6ms, ?B)
[2026-08-05T15:54:59.258Z] GET http://localhost:5174/src/render/glyphs.ts → 200 (6ms, ?B)
[2026-08-05T15:54:59.273Z] GET http://localhost:5174/art/logo-wordmark.png → 304 (?ms, ?B)
[2026-08-05T15:54:59.273Z] GET http://localhost:5174/art/title-hero.png → 304 (?ms, ?B)
[2026-08-05T15:55:58.096Z] GET http://localhost:5174/ → 200 (2ms, ?B)
[2026-08-05T15:55:58.101Z] GET http://localhost:5174/@vite/client → 200 (3ms, ?B)
[2026-08-05T15:55:58.101Z] GET http://localhost:5174/src/main.tsx?t=1785945293257 → 200 (?ms, ?B)
[2026-08-05T15:55:58.101Z] GET http://localhost:5174/@react-refresh → 200 (3ms, ?B)
[2026-08-05T15:55:58.101Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=09d1437f → 200 (?ms, -310B)
[2026-08-05T15:55:58.102Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=09d1437f → 200 (?ms, -306B)
[2026-08-05T15:55:58.102Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=09d1437f → 200 (?ms, -313B)
[2026-08-05T15:55:58.102Z] GET http://localhost:5174/src/ui/App.tsx?t=1785945293257 → 200 (3ms, ?B)
[2026-08-05T15:55:58.102Z] GET http://localhost:5174/src/index.css?t=1785944963206 → 200 (4ms, ?B)
[2026-08-05T15:55:58.103Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-3U7W557A.js?v=09d1437f → 200 (?ms, ?B)
[2026-08-05T15:55:58.103Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-37GHHMFT.js?v=09d1437f → 200 (?ms, ?B)
[2026-08-05T15:55:58.104Z] GET http://localhost:5174/node_modules/.pnpm/vite@6.4.3/node_modules/vite/dist/client/env.mjs → pending (?ms, ?B)
[2026-08-05T15:55:58.105Z] GET http://localhost:5174/src/data/index.ts → pending (?ms, ?B)
[2026-08-05T15:55:58.105Z] GET http://localhost:5174/src/state/integration.ts → pending (?ms, ?B)
[2026-08-05T15:55:58.105Z] GET http://localhost:5174/src/state/store.ts → pending (?ms, ?B)
[2026-08-05T15:55:58.105Z] GET http://localhost:5174/src/ui/screens/Battle.tsx?t=1785944925634 → pending (?ms, ?B)
[2026-08-05T15:55:58.105Z] GET http://localhost:5174/src/ui/screens/MageInfo.tsx → pending (?ms, ?B)
[2026-08-05T15:55:58.106Z] GET http://localhost:5174/src/ui/screens/StageSelect.tsx → pending (?ms, ?B)
[2026-08-05T15:55:58.106Z] GET http://localhost:5174/src/ui/screens/Title.tsx?t=1785945293257 → pending (?ms, ?B)
[2026-08-05T15:55:58.106Z] GET http://localhost:5174/src/ui/screens/Shells.tsx → pending (?ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/data/stage1.ts → 200 (1ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/game/sim.ts → 200 (1ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/game/path.ts → 200 (1ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/render/index.ts → 200 (2ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=09d1437f → 200 (?ms, -308B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/state/persist.ts → 200 (2ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/game/layout.ts → 200 (2ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/state/loop.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/state/replay.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/ui/CrashPanel.tsx → 200 (4ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/ui/components/InterwaveOverlay.tsx → 200 (4ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/ui/components/MageCard.tsx → 200 (4ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/ui/components/TopBar.tsx → 200 (4ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/ui/components/TowerPanel.tsx → 200 (5ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/ui/data/mageFixtures.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/data/economy.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.109Z] GET http://localhost:5174/src/ui/theme/elements.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/ui/data/stageFixtures.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/game/types.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/game/grid.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/game/waves.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/game/towers.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/game/enemies.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/game/rules/elements.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/data/enemies.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.110Z] GET http://localhost:5174/src/data/mages.ts → 200 (5ms, ?B)
[2026-08-05T15:55:58.111Z] GET http://localhost:5174/src/render/canvas.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.111Z] GET http://localhost:5174/src/render/crystal.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.111Z] GET http://localhost:5174/src/render/decals.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.111Z] GET http://localhost:5174/src/render/entities.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.111Z] GET http://localhost:5174/src/render/field.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.111Z] GET http://localhost:5174/src/render/fx.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.111Z] GET http://localhost:5174/src/render/glyphs.ts → 200 (4ms, ?B)
[2026-08-05T15:55:58.117Z] GET http://localhost:5174/art/logo-wordmark.png → 304 (?ms, ?B)
[2026-08-05T15:55:58.117Z] GET http://localhost:5174/art/title-hero.png → 304 (?ms, ?B)
[2026-08-05T15:56:35.983Z] GET http://localhost:5174/atlas/hikari-neutral.png → 200 (7ms, ?B)
[2026-08-05T15:56:35.983Z] GET http://localhost:5174/atlas/aoi-neutral.png → 200 (7ms, ?B)
[2026-08-05T15:56:35.983Z] GET http://localhost:5174/atlas/kai-neutral.png → 200 (7ms, ?B)
[2026-08-05T15:56:35.983Z] GET http://localhost:5174/atlas/takumi-neutral.png → 200 (7ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/art/ground-valley-dark.png → 200 (2ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/fire-1.png → 200 (2ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/fire-2.png → 200 (2ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/fire-3.png → 200 (2ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/ice-1.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/ice-2.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/ice-3.png → 200 (2ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/lightning-1.png → 200 (2ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/lightning-2.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/lightning-3.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/wind-1.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/wind-2.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.989Z] GET http://localhost:5174/assets/circles/128/wind-3.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/tower-fire.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/tower-ice.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/tower-lightning.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/tower-wind.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/enemy-shade.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/enemy-armored.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/enemy-scout.png → 200 (3ms, ?B)
[2026-08-05T15:56:35.990Z] GET http://localhost:5174/assets/art/enemy-boss.png → 200 (3ms, ?B)
[2026-08-05T15:56:36.958Z] GET http://localhost:5174/atlas/hikari-profile.png → 200 (?ms, ?B)
[2026-08-05T16:02:51.265Z] GET http://localhost:5174/ → 200 (10ms, 587B)
[2026-08-05T16:02:51.278Z] GET http://localhost:5174/@vite/client → pending (?ms, ?B)
[2026-08-05T16:02:51.278Z] GET http://localhost:5174/src/main.tsx → pending (?ms, ?B)
[2026-08-05T16:02:51.278Z] GET http://localhost:5174/@react-refresh → pending (?ms, ?B)
[2026-08-05T16:02:52.596Z] GET http://localhost:5174/node_modules/.pnpm/vite@6.4.3/node_modules/vite/dist/client/env.mjs → 200 (4ms, 3861B)
[2026-08-05T16:02:52.597Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=09d1437f → 200 (19ms, 12562B)
[2026-08-05T16:02:52.597Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=09d1437f → 200 (4ms, 724B)
[2026-08-05T16:02:52.597Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=09d1437f → 200 (89ms, 1005875B)
[2026-08-05T16:02:52.598Z] GET http://localhost:5174/src/ui/App.tsx → 200 (17ms, 16469B)
[2026-08-05T16:02:52.598Z] GET http://localhost:5174/src/index.css → 200 (15ms, 14681B)
[2026-08-05T16:02:52.601Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-3U7W557A.js?v=09d1437f → 200 (16ms, 47050B)
[2026-08-05T16:02:52.615Z] GET http://localhost:5174/src/data/index.ts → 200 (28ms, 939B)
[2026-08-05T16:02:52.615Z] GET http://localhost:5174/src/state/integration.ts → 200 (29ms, 5000B)
[2026-08-05T16:02:52.615Z] GET http://localhost:5174/src/state/store.ts → 200 (29ms, 15763B)
[2026-08-05T16:02:52.615Z] GET http://localhost:5174/src/ui/screens/Battle.tsx → 200 (32ms, 49173B)
[2026-08-05T16:02:52.616Z] GET http://localhost:5174/src/ui/screens/MageInfo.tsx → 200 (31ms, 35028B)
[2026-08-05T16:02:52.616Z] GET http://localhost:5174/src/ui/screens/StageSelect.tsx → 200 (33ms, 23961B)
[2026-08-05T16:02:52.616Z] GET http://localhost:5174/src/ui/screens/Title.tsx → 200 (33ms, 18433B)
[2026-08-05T16:02:52.616Z] GET http://localhost:5174/src/ui/screens/Shells.tsx → 200 (33ms, 34281B)
[2026-08-05T16:02:52.644Z] GET http://localhost:5174/src/data/stage1.ts → 200 (17ms, 13843B)
[2026-08-05T16:02:52.644Z] GET http://localhost:5174/src/game/sim.ts → 200 (21ms, 35944B)
[2026-08-05T16:02:52.644Z] GET http://localhost:5174/src/game/path.ts → 200 (17ms, 10735B)
[2026-08-05T16:02:52.644Z] GET http://localhost:5174/src/render/index.ts → 200 (18ms, 9321B)
[2026-08-05T16:02:52.644Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=09d1437f → 200 (14ms, 2108B)
[2026-08-05T16:02:52.644Z] GET http://localhost:5174/src/state/persist.ts → 200 (17ms, 15538B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/ui/theme/elements.ts → 200 (14ms, 2747B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/ui/data/mageFixtures.ts → 200 (16ms, 5201B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/game/layout.ts → 200 (18ms, 2633B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/state/loop.ts → 200 (19ms, 21738B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/state/replay.ts → 200 (19ms, 3948B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/ui/CrashPanel.tsx → 200 (21ms, 10586B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/ui/components/InterwaveOverlay.tsx → 200 (21ms, 13751B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/ui/components/MageCard.tsx → 200 (21ms, 9734B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/ui/components/TopBar.tsx → 200 (21ms, 10141B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/ui/components/TowerPanel.tsx → 200 (21ms, 13812B)
[2026-08-05T16:02:52.647Z] GET http://localhost:5174/src/data/economy.ts → 200 (22ms, 4972B)
[2026-08-05T16:02:52.649Z] GET http://localhost:5174/src/ui/data/stageFixtures.ts → 200 (20ms, 5633B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/render/canvas.ts → 200 (19ms, 8915B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/render/crystal.ts → 200 (19ms, 7461B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/render/decals.ts → 200 (19ms, 9895B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/render/entities.ts → 200 (19ms, 18205B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/render/field.ts → 200 (20ms, 16135B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/render/fx.ts → 200 (21ms, 22628B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/render/glyphs.ts → 200 (21ms, 7148B)
[2026-08-05T16:02:52.663Z] GET http://localhost:5174/src/data/mages.ts → 200 (21ms, 6114B)
[2026-08-05T16:02:52.665Z] GET http://localhost:5174/src/game/types.ts → 200 (20ms, 8811B)
[2026-08-05T16:02:52.665Z] GET http://localhost:5174/src/game/grid.ts → 200 (20ms, 3568B)
[2026-08-05T16:02:52.665Z] GET http://localhost:5174/src/game/waves.ts → 200 (20ms, 3427B)
[2026-08-05T16:02:52.665Z] GET http://localhost:5174/src/game/towers.ts → 200 (20ms, 6360B)
[2026-08-05T16:02:52.665Z] GET http://localhost:5174/src/game/enemies.ts → 200 (20ms, 2467B)
[2026-08-05T16:02:52.665Z] GET http://localhost:5174/src/game/rules/elements.ts → 200 (20ms, 2202B)
[2026-08-05T16:02:52.665Z] GET http://localhost:5174/src/data/enemies.ts → 200 (20ms, 2180B)
[2026-08-05T16:02:52.686Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-37GHHMFT.js?v=09d1437f → 200 (2ms, 16657B)
[2026-08-05T16:02:52.693Z] GET http://localhost:5174/art/title-hero.png → 200 (2ms, 2837536B)
[2026-08-05T16:02:52.693Z] GET http://localhost:5174/art/logo-wordmark.png → 200 (5ms, 462965B)
[2026-08-05T16:02:56.935Z] GET http://localhost:5174/ → 200 (2ms, ?B)
[2026-08-05T16:02:56.939Z] GET http://localhost:5174/@vite/client → 304 (1ms, ?B)
[2026-08-05T16:02:56.940Z] GET http://localhost:5174/src/main.tsx → 304 (?ms, ?B)
[2026-08-05T16:02:56.941Z] GET http://localhost:5174/@react-refresh → 304 (5ms, ?B)
[2026-08-05T16:02:56.941Z] GET http://localhost:5174/node_modules/.pnpm/vite@6.4.3/node_modules/vite/dist/client/env.mjs → 304 (5ms, ?B)
[2026-08-05T16:02:56.941Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=09d1437f → 200 (?ms, -310B)
[2026-08-05T16:02:56.941Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=09d1437f → 200 (?ms, -306B)
[2026-08-05T16:02:56.944Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=09d1437f → 200 (?ms, -313B)
[2026-08-05T16:02:56.944Z] GET http://localhost:5174/src/ui/App.tsx → 304 (2ms, ?B)
[2026-08-05T16:02:56.944Z] GET http://localhost:5174/src/index.css → 304 (2ms, ?B)
[2026-08-05T16:02:56.944Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-3U7W557A.js?v=09d1437f → 200 (1ms, -310B)
[2026-08-05T16:02:56.945Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-37GHHMFT.js?v=09d1437f → 200 (?ms, -310B)
[2026-08-05T16:02:56.946Z] GET http://localhost:5174/src/data/index.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.946Z] GET http://localhost:5174/src/state/integration.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.946Z] GET http://localhost:5174/src/state/store.ts → 304 (1ms, ?B)
[2026-08-05T16:02:56.946Z] GET http://localhost:5174/src/ui/screens/Battle.tsx → 304 (1ms, ?B)
